participant_id,blendshape_scriptID,average_frame_rate_OF,average_frame_rate_ARKIT,n_frames_OF,n_frame_ARKIT,max_lag,delay_ms,max_corr
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_083,57.87781350482315,59.85700248854765,397,415,-4,0.06682593236714976,5.475577755288738
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_084,57.87888926062229,60.00158681882496,347,364,-3,0.04999867768595041,8.907305061852579
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_085,57.466163745285115,60.00157830238579,260,277,-4,0.06666491304347825,3.831680381873756
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_086,57.680348258706466,60.00158981194489,372,392,-6,0.09999735038363171,4.755656192073999
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_087,57.62390324875504,59.769913632474804,244,259,-4,0.06692330232558139,9.638432773340364
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_088,58.436986622858484,60.0016000426678,250,262,-1,0.01666622222222222,2.812597369260936
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_089,57.804719636284915,60.20227965965645,268,283,0,0.0,7.532548622225137
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_090,57.644554806669035,60.00158951579243,326,343,-5,0.08333112573099416,4.401659799606094
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_091,58.25242718446602,60.18467931791476,295,310,-1,0.01661552427184466,4.389226436574786
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_092,58.33964714795973,59.89424479636547,540,559,-2,0.03339218996415771,8.988876674254206
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_093,57.434112381899546,60.00159842314827,232,248,-5,0.0833311133603239,6.835892370984417
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_094,57.36280109262478,60.0015859715689,232,399,1,0.016666226130653265,5.666294445418818
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_095,57.1698558941649,60.00157996438362,243,260,-4,0.06666491119691119,1.172487175622432
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_096,58.32320777642771,60.00158675292543,289,302,-1,0.016666225913621262,3.5332059075902187
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_097,57.802400738688824,60.00160608528676,314,332,-4,0.06666488217522658,5.80703386122447
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_098,57.40378343118069,60.001577184314556,265,281,-4,0.06666491428571429,8.810737626423021
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_099,57.36280109262478,59.75864793872746,232,247,-4,0.066935918699187,3.3182373881253633
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_high_EMOTION100_100,57.58683729433272,60.00157030131941,253,270,-6,0.09999738289962826,6.147858290679647
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_high_vowel_0,58.160621761658035,60.00158465723582,450,469,-5,0.08333113247863248,34.29062423648952
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_high_vowel_1,58.182353807629994,60.00158938834845,396,414,-5,0.08333112590799031,1.000823166696759
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_high_vowel_2,58.011455426641206,59.99288779967824,396,415,-6,0.10001185507246377,6.175680991020052
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_high_vowel_3,58.011455426641206,60.00158634331017,396,439,-5,0.0833311301369863,7.142999102474913
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_high_vowel_4,58.10363836824697,59.89208694141185,528,548,-6,0.10018017915904937,14.509145323433223
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_001,57.39299610894942,60.001577184314556,296,316,-7,0.1166636,1.6686085680313334
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_002,58.13360530341662,60.001595573156024,343,359,-1,0.016666223463687152,1.281589280287544
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_003,58.003832085002614,60.16269638578172,334,352,-3,0.049864786324786324,0.9839601252804058
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_004,57.875584820655,59.83112282051072,335,352,-5,0.08356854700854702,0.3264786080860813
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_005,58.36831059811123,60.12365474945707,446,464,-3,0.04989716630669547,1.5402925232789153
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_006,58.19209039548023,59.99598531537516,619,643,-9,0.15001003738317756,1.0278156453736167
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_007,57.89871504157218,60.001585116502326,384,403,-5,0.08333113184079603,1.6307425591326894
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_008,57.94525417703519,59.8271605541216,327,344,-6,0.10028889795918368,2.504792714335114
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_009,57.71385879716101,60.00158433186423,310,332,-3,0.04999867975830816,1.1800161500341142
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_010,57.971014492753625,60.00158678895183,317,333,-5,0.08333112951807228,1.3152322050424012
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_011,58.30127256584788,60.00158960165601,592,614,-7,0.11666357585644371,1.536385516311781
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_012,58.24384080859128,59.876324074716635,462,479,-3,0.05010327615062762,1.7588652004446892
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_013,58.02875454702928,60.00157952876024,336,352,-4,0.06666491168091168,0.7558071168870015
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_014,58.05342501983602,59.87114789817052,440,460,-5,0.08351267973856209,1.5681820848327863
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_015,57.88627393655898,60.00157792611181,397,417,-4,0.06666491346153847,1.4298747666406801
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_016,58.06117159149819,60.00159437664378,337,354,-1,0.016666223796033993,1.0114539297407599
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_017,58.20215410107705,59.79819938265478,282,295,0,0.0,3.1666495730488498
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_018,57.955555555555556,60.00159187896821,327,344,-5,0.0833311224489796,0.6424474642529969
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_019,58.003038254384755,60.00158556226101,421,443,-7,0.11666358371040723,1.0537917128083238
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_020,57.640144665461115,60.210434357184745,256,272,-4,0.06643366789667896,0.4800233719900127
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_021,58.09796210225242,60.00158951579243,326,343,-2,0.03333245029239766,1.8282342223378198
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_022,57.6271186440678,60.00158827733675,290,307,-5,0.0833311274509804,3.6189533264850295
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_023,58.2512611097766,59.882534990805716,486,504,-4,0.06679743936381709,1.368862689990909
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_024,57.96410989360014,59.84492956784441,366,383,-2,0.03341970680628272,1.270380456650305
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_025,58.26183227234985,60.001583715270854,422,442,-4,0.06666490702947846,1.417085910186115
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_026,58.20265379975875,59.852327442083165,387,402,-2,0.03341557605985038,1.1147772665502629
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_027,58.306904122956816,60.115058773937676,479,499,-5,0.08317383534136548,3.719904969821436
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_028,58.44155844155844,60.0015912750782,352,366,-2,0.03333244931506849,1.2368183658469318
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_029,58.19564263781254,60.00158853126471,399,418,-8,0.13332980335731415,1.592643631481766
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_030,58.31973898858075,60.00158479522172,430,447,-2,0.03333245291479821,3.774829611500066
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_031,58.328811720021704,60.0015866191361,431,448,-1,0.016666225950783,1.4618309616548735
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_032,58.1381086716546,60.001585496440995,475,496,-5,0.08333113131313132,1.4666690843450056
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_033,57.93991416309013,59.86007177548086,406,424,-5,0.08352813238770686,1.8330353000772006
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_034,57.870734392200035,60.14769289302943,369,388,-5,0.08312870801033591,4.153952065433414
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_035,58.223002073695966,60.00158744357331,366,382,-1,0.016666225721784778,1.020484601554893
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_036,57.809330628803245,59.85804599796569,400,418,-3,0.05011857553956835,1.7126471987427894
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_037,57.550063142702506,60.00159057470873,320,339,-7,0.11666357396449703,0.9734035926143714
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_038,57.744275352012515,60.00159256563445,407,429,-7,0.11666357009345794,2.1529309663374905
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_039,58.074142086537364,59.88815886332275,507,529,-8,0.13358233333333333,3.1920248766614323
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_040,58.17358892438765,60.00159123162649,438,455,-3,0.04999867400881058,1.8570358259946018
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_041,57.71280645652505,59.85120809212395,380,399,-4,0.06683240201005025,1.2272145703628445
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_042,58.15894209783028,59.87473241893285,454,473,-4,0.0668061440677966,2.6817161063535755
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_043,57.640144665461115,59.90191037258889,256,602,-291,4.857941895174709,0.8023784736028006
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_044,57.83435486405783,59.8473399245615,369,389,-3,0.0501275412371134,1.50343012949859
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_045,58.23315319289732,59.89210005681537,529,548,-1,0.016696692870201098,2.6870238344724724
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_046,58.06541019955654,59.864596420151926,420,438,-4,0.06681745537757437,1.7549039619711986
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_047,58.2042412392841,60.14014422432038,388,409,-6,0.09976697058823529,1.1891752776398143
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_048,58.024237972824096,60.001578419900774,317,334,-4,0.06666491291291292,1.313865937076886
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_049,58.54705221211811,59.90040949822176,574,593,-2,0.03338875337837838,0.9642492760454741
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_050,58.31863609641387,59.885081228170776,497,515,-2,0.033397299610894944,1.0067432059535057
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_051,58.05751492132393,60.127181013279284,429,451,-7,0.11641989333333334,2.8982345475581797
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_052,58.219500706547336,60.00158695786066,619,643,-6,0.09999735514018691,2.184548929719308
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_053,58.16326530612245,60.096378053811065,571,597,-9,0.14975944127516777,1.8563675820858587
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_054,58.32226648959717,60.10469623876218,528,549,-4,0.0665505401459854,2.5917006746058817
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_055,58.43147995982836,60.00158433186423,641,663,-5,0.0833311329305136,2.3419430879308365
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_056,58.057271195957334,60.00160523775052,518,540,-8,0.13332976623376624,2.272703926911882
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_057,57.887120115774245,60.16841832492188,321,340,-6,0.09972008849557523,2.1092625455266716
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_058,57.80916406634915,59.991892200876144,353,372,-6,0.10001351482479784,0.8991544510068339
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_059,58.21505893673322,59.9220106675503,727,754,-9,0.15019522709163347,1.7763364918139724
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_060,58.19170632222977,60.001592867398095,429,447,-3,0.04999867264573991,2.6598794199440787
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_061,57.811879878290775,60.00159917869085,438,464,-11,0.18332844708423326,1.269280534780564
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_062,57.86510123397628,60.001588974885905,484,507,-9,0.14999602766798417,1.82488799514213
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_063,58.07226285340029,60.00158923128234,533,556,-6,0.09999735135135136,1.236208226460335
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_064,58.410007236638066,60.00158773432159,566,586,-6,0.09999735384615384,2.866407705465324
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_065,58.01063022019742,59.85158606703078,383,400,-3,0.05012398496240601,2.050792773228122
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_066,58.19316332067282,60.127197081185344,430,451,-5,0.08315704444444445,1.8206344174076616
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_067,58.285714285714285,59.92061005011144,715,741,-4,0.0667549945945946,1.4973748368556983
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_068,58.4375640762764,59.899884817301285,571,590,-5,0.08347261460101868,2.2439497011201945
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_069,58.26680931610567,59.919727211349,709,733,-9,0.1502009508196721,2.595864447555257
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_070,58.232519991798235,59.93355878601141,853,882,-12,0.20022171623155505,2.1177724003110114
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_071,58.04085908852802,60.099328176852566,555,579,-6,0.09983472664359862,3.375022355162464
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_072,58.36338418862691,59.99827346274709,1053,1088,-19,0.3166757792088316,2.7946371206939453
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_073,58.42305256491451,60.00158143703012,370,388,0,0.0,1.2608792390835646
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_074,58.298862461220274,60.001589851043185,452,472,-3,0.04999867515923567,1.6199721122470359
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_075,58.14332247557004,59.920830208755454,715,743,-9,0.15019818598382748,3.296731296072406
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_076,58.411925768177674,59.99705001910234,769,795,-6,0.1000049168765743,3.4686807677692992
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_077,57.791948983658834,60.001576512010324,291,307,-2,0.03333245751633986,1.5551989690086345
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_078,57.852923202281524,60.00158675292543,285,302,-5,0.08333112956810632,0.8839872892380869
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_079,58.120877161704406,60.00158713875658,327,342,-1,0.016666225806451614,3.2251189006704344
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_080,58.194774346793345,59.83398332257606,344,358,0,0.0,2.950531141415853
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_081,58.00033721126285,60.00158004160776,345,361,-2,0.03333245555555556,1.1085661714392856
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_082,57.8418357671155,60.00159142682492,306,326,-8,0.13332979692307692,0.680578248952332
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_083,58.0228241440946,60.128594119153256,423,446,-5,0.08315511235955056,2.753027206239441
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_084,57.48306302607267,60.001587920811644,281,298,-4,0.06666490235690235,0.3637056996027087
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_085,57.73282764433206,60.001593145749034,275,291,-3,0.04999867241379311,0.40779131038417415
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_086,57.668711656441715,60.00158747057136,330,351,-8,0.13332980571428574,0.6202734552878089
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_087,57.701711491442545,60.22536187587007,237,254,-4,0.06641720158102765,7.34616782388882
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_088,58.131794985578,60.0015884056858,263,276,0,0.0,0.8028362820397208
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_089,58.10724204229865,60.001578988920755,273,286,0,0.0,2.623281052712466
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_090,57.66985757646509,59.77431672614931,248,264,-2,0.03345918631178707,1.8262114421532083
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_091,57.667663391712935,60.00158471084358,271,288,-3,0.049998679442508714,1.4334732454087808
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_092,57.55546253662621,60.00158634331017,276,293,-7,0.11666358219178082,1.0452005362707413
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_093,57.73195876288659,60.00158368492254,253,270,-4,0.06666490706319703,1.968286067364625
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_094,57.752110173256334,59.784194276456894,261,276,-3,0.050180487272727274,1.2230539986780657
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_095,57.57956448911223,60.001574013893645,276,293,-2,0.033332458904109595,0.704075375589938
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_096,57.405036278275716,59.792519955753534,270,287,-2,0.033449,0.6830348202266896
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_097,57.65258215962441,59.81639884167303,308,324,-2,0.03343564705882353,0.8814371313139756
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_098,57.638740089993576,60.198760786485266,270,288,-5,0.08305818815331012,0.5639913484698061
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_099,57.66621438263228,59.779358609705454,256,270,-1,0.01672818215613383,0.7655796420780623
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_low_EMOTION100_100,57.201225740551585,60.23267020031665,225,246,-4,0.06640914285714286,1.83104611511695
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_low_vowel_0,57.94261721483555,59.8636708347782,415,435,-6,0.10022773271889401,10.613902090134573
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_low_vowel_1,57.94261721483555,60.13428578889901,415,427,15,0.2494417253521127,2.9290733925137094
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_low_vowel_2,58.05515239477504,60.001585756194984,401,421,-8,0.13332980952380952,0.24308513702922485
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_low_vowel_3,58.220024721878865,60.0015935250093,472,492,-6,0.09999734419551935,4.664818181068691
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_vowel_low_vowel_4,58.02135597581372,59.87419794053142,452,471,-2,0.03340337021276596,1.7995561658701604
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_001,57.68777960913586,59.770794005381696,246,260,-5,0.08365289575289574,1.8313967363519124
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_002,57.96191671897887,60.001595918736804,278,292,-5,0.08333111683848798,0.18551700973358365
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_003,57.87665038885874,59.82408169590798,321,338,-2,0.033431353115727,0.3381694660582483
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_004,57.985967808501854,60.19273469625141,282,297,-3,0.04983990202702702,0.2769809565013468
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_005,58.174097664543524,60.00158415397416,412,429,-8,0.13332981308411215,0.5924987289035064
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_006,58.19722968782303,60.00158297691608,564,587,-9,0.14999604266211602,0.7708620932246638
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_007,58.141674333026685,60.17145068850234,317,334,-10,0.16619177177177177,0.19372906467072495
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_008,58.040357811524856,60.00158912058558,280,294,-29,0.4833205324232082,0.5391853285753985
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_009,57.68840138127158,60.00159604245473,285,301,-21,0.34999069,0.40296645931319464
3981b034-eb04-517e-abbc-900244f15c11,3981b034-eb04-517e-abbc-900244f15c11_ita_muffled_EMOTION100_010,58.29510703363914,60.0015818598854,306,331,-10,0.16666227272727271,0.7923141224769332
